Label,Organ,Age,Ethnicity,Gender,COD_NotReported,COD_Anoxia,COD_CerebroVascular_Stroke,COD_HeadTrauma,COD_CNSTumor,COD_Other,ABO_O,ABO_A,ABO_B,ABO_AB,ABO_Unknown,Circumstance_ChildAbuse,Circumstance_Homicide,Circumstance_MVA,Circumstance_NaturalCauses,Circumstance_NonMVA,Circumstance_None,Circumstance_NotReported,Circumstance_Suicide,Mechanism_Asphyxiation,Mechanism_BluntInjury,Mechanism_Cardiovascular,Mechanism_Drowning,Mechanism_DrugIntoxication,Mechanism_Electrical,Mechanism_GunshotWound,Mechanism_IntracranialHemorrhage_Stroke,Mechanism_NaturalCauses,Mechanism_None,Mechanism_NotReported,Mechanism_Seizure,Mechanism_Sids,Mechanism_Stab,DonorType_DeceasedDonor,DonorType_LivingDonor,Region1,Region2,Region3,Region4,Region5,Region6,Region7,Region8,Region9,Region10,Region11
Kidney_50-64years_Black_Male,Kidney,50-64years,Black,Male,4.257425743,1.386138614,10,1.881188119,0,0.297029703,10,5.591397849,3.010752688,0.752688172,0,0,0.808080808,0.707070707,10,0.505050505,1.717171717,4.343434343,0.101010101,0,1.5,1.2,0,0,0,0.3,10,0.3,0.2,4.3,0.1,0,0.1,10,3.138686131,1.555555556,7.555555556,10,2.222222222,2.888888889,0,2.666666667,1.555555556,2,3.111111111,6.444444444
Kidney_50-64years_Black_Female,Kidney,50-64years,Black,Female,4.862385321,4.311926606,10,0.642201835,0.275229358,0.091743119,10,4.06504065,3.333333333,0.487804878,0,0,0.222222222,0.296296296,10,0.592592593,1.185185185,3.925925926,0.074074074,0.280373832,0.46728972,3.457943925,0,0.46728972,0,0.093457944,10,0.560747664,0.186915888,4.953271028,0.093457944,0,0,10,3.173652695,0,9.791666667,8.541666667,2.916666667,4.375,0,3.958333333,1.666666667,1.875,2.708333333,10
Kidney_50-64years_Hispanic_Male,Kidney,50-64years,Hispanic,Male,5.061728395,1.851851852,10,4.814814815,0,0.37037037,10,4.553571429,1.160714286,0.178571429,0.089285714,0,0.714285714,1.904761905,10,1.785714286,1.666666667,4.880952381,0.357142857,0.253164557,3.797468354,1.64556962,0,0,0,0.632911392,10,0.632911392,0.253164557,5.189873418,0.126582278,0,0.126582278,10,2.971014493,0.410958904,1.506849315,3.287671233,3.150684932,10,0.273972603,2.054794521,0.547945205,2.054794521,0.547945205,0.684931507
Kidney_50-64years_Hispanic_Female,Kidney,50-64years,Hispanic,Female,10,1.777777778,6.888888889,0.777777778,0,0,10,3.2,0.64,0.16,0,0,0,0.444444444,7.555555556,0.222222222,1.111111111,10,0.111111111,0.111111111,0.333333333,1.333333333,0,0,0,0,7.111111111,0.222222222,0.333333333,10,0,0,0,9.444444444,10,1.296296296,2.407407407,5.37037037,6.666666667,10,0.37037037,0.925925926,1.111111111,3.518518519,0.555555556,0.185185185
Kidney_50-64years_Asian_Male,Kidney,50-64years,Asian,Male,10,1.5,8.5,3.5,0,0,10,6.666666667,8.888888889,0.555555556,0,0,0.5,2,9.5,1,0.5,10,0,0,3.5,2,0,0,0,0,8,0,0,10,0,0,0,10,7.407407407,0.666666667,4,3.333333333,0.666666667,10,4,2.666666667,0,4,2,0
Kidney_50-64years_Asian_Female,Kidney,50-64years,Asian,Female,10,0.789473684,6.315789474,0.263157895,0,0,10,4.375,5.3125,0.9375,0,0,0,0,6.842105263,0.263157895,0.263157895,10,0,0,0.263157895,0.789473684,0,0,0,0,5.789473684,0.526315789,0,10,0,0,0,7.368421053,10,0,3.846153846,2.307692308,1.153846154,10,2.307692308,0.769230769,0.769230769,2.307692308,0.769230769,1.153846154
Kidney_50-64years_American_Indian_Male,Kidney,50-64years,American_Indian,Male,0,10,0,5,0,0,10,5,0,0,0,0,5,0,10,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,5,0,0,0,0
Kidney_50-64years_American_Indian_Female,Kidney,50-64years,American_Indian,Female,5,0,10,5,0,5,10,6.666666667,0,0,0,0,0,0,10,3.333333333,0,3.333333333,0,0,3.333333333,0,0,0,0,0,10,0,0,3.333333333,0,0,0,10,2.5,0,0,5,0,10,5,0,5,0,0,0
Kidney_50-64years_PacificIslander_Male,Kidney,50-64years,PacificIslander,Male,0,0,10,10,0,0,0,10,10,0,0,0,10,0,10,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,10,10,0,0,0,0,0
Kidney_50-64years_PacificIslander_Female,Kidney,50-64years,PacificIslander,Female,5,0,10,0,0,0,10,5,0,0,0,0,0,0,10,0,0,5,0,0,0,0,0,0,0,0,10,0,0,5,0,0,0,10,5,0,0,0,0,10,0,0,0,10,0,10
Kidney_50-64years_Multiracial_Male,Kidney,50-64years,Multiracial,Male,8.333333333,1.666666667,10,3.333333333,0,0,10,2,1,1,0,0,0,0,10,2.857142857,0,7.142857143,0,0,3.333333333,1.666666667,0,0,0,0,10,0,0,8.333333333,0,0,0,10,5.555555556,0,1.666666667,10,0,5,3.333333333,1.666666667,0,1.666666667,0,0
Kidney_50-64years_Multiracial_Female,Kidney,50-64years,Multiracial,Female,4,0,10,0,0,0,10,1.666666667,0,0,0,0,0,0,10,0,0,4,0,0,0,0,0,0,0,0,10,0,0,4,0,0,0,10,4,0,2.5,10,2.5,2.5,0,0,0,0,0,0
Kidney_over65_White_Male,Kidney,over65,White,Male,4.356435644,1.881188119,10,3.168316832,0,0,10,9.325842697,2.359550562,0.337078652,0,0,0,0.560747664,10,2.056074766,1.121495327,4.112149533,0.46728972,0.2,2.3,1.6,0.1,0,0,0.5,10,0.4,0,4.4,0.1,0,0,10,2.894736842,3.243243243,8.378378378,6.216216216,2.162162162,10,1.351351351,5.405405405,4.324324324,2.972972973,3.783783784,5.135135135
Kidney_over65_White_Female,Kidney,over65,White,Female,4.525547445,2.700729927,10,2.04379562,0,0.072992701,10,6.575342466,1.164383562,0.410958904,0,0,0.064516129,0.64516129,10,1.161290323,1.161290323,4,0.064516129,0.15503876,2.170542636,2.713178295,0,0,0,0.07751938,10,0.620155039,0,4.80620155,0,0,0,10,3.054187192,2.295081967,10,4.426229508,1.639344262,7.37704918,0.819672131,2.950819672,3.442622951,2.131147541,3.442622951,4.918032787
Kidney_over65_Black_Male,Kidney,over65,Black,Male,0,0.625,10,0,0,0,10,5.555555556,3.333333333,0,0,0,0,0,10,0.714285714,1.428571429,0,0,0,0,0,0.625,0,0,0,10,0,0,0,0,0,0,10,0,0,5,10,0,0,0,3.333333333,0,3.333333333,0,6.666666667
Kidney_over65_Black_Female,Kidney,over65,Black,Female,1.578947368,3.684210526,10,1.052631579,0,0,10,5,5,2.142857143,0,0,0,0.384615385,10,0.384615385,0,1.153846154,0,0,0.5,3,0,0,0,0,10,0.5,0,1.5,0,0,0,10,1.071428571,2,10,8,0,3,0,0,3,4,1,0
Kidney_over65_Hispanic_Male,Kidney,over65,Hispanic,Male,1.111111111,2.222222222,10,5.555555556,0,0,10,5.454545455,0,0,0,0,0.909090909,0.909090909,10,2.727272727,0,0.909090909,0,0,4,1,0,0,0,0,10,1,0,1,0,0,0,10,0.625,0,4,10,2,10,2,2,0,2,2,0
Kidney_over65_Hispanic_Female,Kidney,over65,Hispanic,Female,3.333333333,3.333333333,10,2.222222222,1.111111111,0,10,8,0,0,0,0,0,0.909090909,10,0.909090909,1.818181818,2.727272727,0,0,2,3,0,0,0,0,10,0,0,3,0,0,0,10,2,0,1.25,6.25,1.25,10,0,0,0,3.75,0,0
Kidney_over65_Asian_Male,Kidney,over65,Asian,Male,3.333333333,0,10,10,0,0,6.666666667,10,6.666666667,0,0,0,0,0,10,10,0,3.333333333,0,0,10,0,0,0,0,0,10,0,0,3.333333333,0,0,0,10,1.666666667,0,5,0,0,10,0,0,2.5,0,0,0
Kidney_over65_Asian_Female,Kidney,over65,Asian,Female,2.5,0,10,0.833333333,0,0,10,6.666666667,8.333333333,1.666666667,0,0,0,0,10,1,2,3,0,0,1,1,0,0,0,0,10,1,0,3,0,0,0,10,2.307692308,0,10,0,2.5,7.5,5,2.5,0,10,2.5,0
Kidney_over65_American_Indian_Female,Kidney,over65,American_Indian,Female,0,0,10,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10
Kidney_over65_PacificIslander_Female,Kidney,over65,PacificIslander,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kidney_over65_Multiracial_Male,Kidney,over65,Multiracial,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kidney_over65_Multiracial_Female,Kidney,over65,Multiracial,Female,10,0,5,5,0,0,10,3.333333333,0,0,0,0,0,5,5,0,0,10,0,0,5,0,0,0,0,0,5,0,0,10,0,0,0,10,10,0,0,10,0,0,0,0,0,10,0,0
Pancreas_under1_White_Male,Pancreas,under1,White,Male,0,0,0,10,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0
Pancreas_under1_White_Female,Pancreas,under1,White,Female,0,10,0,10,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10
Pancreas_under1_Black_Male,Pancreas,under1,Black,Male,0,0,0,10,0,0,10,3.333333333,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,10,10,10,0,0,0,0,0,0,10
Pancreas_under1_Black_Female,Pancreas,under1,Black,Female,0,10,0,10,0,0,10,0,0,0,0,10,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,10,0,10,0
Pancreas_under1_Hispanic_Male,Pancreas,under1,Hispanic,Male,0,10,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0
Pancreas_under1_Hispanic_Female,Pancreas,under1,Hispanic,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pancreas_under1_Asian_Male,Pancreas,under1,Asian,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pancreas_under1_Asian_Female,Pancreas,under1,Asian,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pancreas_under1_PacificIslander_Male,Pancreas,under1,PacificIslander,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pancreas_under1_Multiracial_Male,Pancreas,under1,Multiracial,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pancreas_under1_Multiracial_Female,Pancreas,under1,Multiracial,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pancreas_1-5years_White_Male,Pancreas,1-5years,White,Male,0,10,0,3.333333333,0,0,0,10,3.333333333,0,0,10,0,0,10,10,10,0,0,10,10,10,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,5,5,0,0,0,0,0,10,0
Pancreas_1-5years_White_Female,Pancreas,1-5years,White,Female,0,5,0,10,0,0,0,5,10,0,0,10,0,10,0,0,10,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,5,0,0,0
Pancreas_1-5years_Black_Male,Pancreas,1-5years,Black,Male,0,10,0,3.333333333,0,0,10,5,0,5,0,0,0,0,0,10,10,0,0,0,5,0,10,0,0,0,0,0,5,0,0,0,0,10,0,0,0,3.333333333,0,0,0,0,0,0,0,10
Pancreas_1-5years_Black_Female,Pancreas,1-5years,Black,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pancreas_1-5years_Hispanic_Male,Pancreas,1-5years,Hispanic,Male,0,10,0,0,0,0,0,10,0,0,0,10,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,10,10,0,0,0,0,0,0
Pancreas_1-5years_Hispanic_Female,Pancreas,1-5years,Hispanic,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pancreas_1-5years_Asian_Male,Pancreas,1-5years,Asian,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pancreas_1-5years_Asian_Female,Pancreas,1-5years,Asian,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pancreas_1-5years_American_Indian_Female,Pancreas,1-5years,American_Indian,Female,0,0,0,10,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0
Pancreas_1-5years_Multiracial_Male,Pancreas,1-5years,Multiracial,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pancreas_6-10years_White_Male,Pancreas,6-10years,White,Male,0,4.285714286,0,10,0,1.428571429,10,2.222222222,0,0,0,0,0,5,1.666666667,10,0,0,1.666666667,6,10,0,0,0,0,2,2,0,2,0,0,0,0,10,0,0,6.666666667,0,0,3.333333333,3.333333333,10,6.666666667,0,3.333333333,3.333333333
Pancreas_6-10years_White_Female,Pancreas,6-10years,White,Female,0,10,10,10,0,0,10,10,10,0,0,0,0,10,0,0,5,0,0,0,10,10,0,0,0,0,0,0,10,0,0,0,0,10,0,10,10,0,0,0,0,0,0,0,10,0
Pancreas_6-10years_Black_Male,Pancreas,6-10years,Black,Male,0,10,0,5,0,5,10,0,3.333333333,0,0,0,0,5,10,0,5,0,0,0,5,5,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,5,5
Pancreas_6-10years_Black_Female,Pancreas,6-10years,Black,Female,0,10,0,6.666666667,0,0,5,10,10,0,0,0,5,5,10,0,0,0,5,10,10,10,0,0,0,10,0,10,0,0,0,0,0,10,0,0,0,3.333333333,0,0,0,0,0,0,3.333333333,10
Pancreas_6-10years_Hispanic_Male,Pancreas,6-10years,Hispanic,Male,0,10,0,10,10,0,10,10,10,0,0,0,0,5,10,0,0,0,0,0,5,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,10,0,10,0,0,0,0,0,10
Pancreas_6-10years_Hispanic_Female,Pancreas,6-10years,Hispanic,Female,0,5,5,10,0,0,10,5,5,0,0,0,10,0,5,0,5,0,0,0,0,0,0,0,0,10,5,0,5,0,0,0,0,10,0,0,10,0,5,5,0,0,0,0,0,0
Pancreas_6-10years_Asian_Male,Pancreas,6-10years,Asian,Male,0,0,10,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0
Pancreas_6-10years_Asian_Female,Pancreas,6-10years,Asian,Female,0,0,0,10,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0
Pancreas_6-10years_American_Indian_Male,Pancreas,6-10years,American_Indian,Male,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pancreas_6-10years_American_Indian_Female,Pancreas,6-10years,American_Indian,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pancreas_6-10years_PacificIslander_Male,Pancreas,6-10years,PacificIslander,Male,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0
Pancreas_6-10years_Multiracial_Male,Pancreas,6-10years,Multiracial,Male,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0
Pancreas_6-10years_Multiracial_Female,Pancreas,6-10years,Multiracial,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pancreas_11-17years_White_Male,Pancreas,11-17years,White,Male,0,4.237288136,0.508474576,10,0,0.169491525,10,6.739130435,2.173913043,0.217391304,0,0,0.909090909,10,1.515151515,2.424242424,2.424242424,0,9.393939394,4.848484848,10,1.515151515,0.303030303,0.606060606,0,7.272727273,1.818181818,0,0.303030303,0,0,0,0,10,0,0.909090909,4.090909091,10,4.090909091,4.090909091,2.272727273,3.181818182,3.636363636,1.363636364,3.181818182,3.181818182
Pancreas_11-17years_White_Female,Pancreas,11-17years,White,Female,0,4.583333333,1.25,10,0.833333333,0,10,5.652173913,1.304347826,0.434782609,0,0,1.111111111,10,4.444444444,2.222222222,1.111111111,0,3.333333333,2,10,2,0,1,0,2,1.5,1,0.5,0,0,0,0,10,0,1.111111111,2.222222222,10,3.333333333,6.666666667,0,4.444444444,4.444444444,0,8.888888889,3.333333333
Pancreas_11-17years_Black_Male,Pancreas,11-17years,Black,Male,0,4.666666667,1.333333333,10,0,0,10,6.363636364,5.454545455,0,0,0,10,4.285714286,5.714285714,2.857142857,4.285714286,0,7.142857143,3,5,1,1,1,0,10,2,0,1,0,0,0,0,10,0,0,6.666666667,10,6.666666667,0,0,1.666666667,1.666666667,0,3.333333333,10
Pancreas_11-17years_Black_Female,Pancreas,11-17years,Black,Female,0,10,1.666666667,3.333333333,0,0,10,2.857142857,0,0,0,0,0,6.666666667,10,3.333333333,3.333333333,0,6.666666667,10,6.666666667,3.333333333,3.333333333,0,0,0,3.333333333,3.333333333,0,0,0,0,0,10,0,0,3.333333333,10,6.666666667,6.666666667,0,0,0,0,0,3.333333333
Pancreas_11-17years_Hispanic_Male,Pancreas,11-17years,Hispanic,Male,0,2.307692308,1.538461538,10,0,0.769230769,10,4.166666667,1.666666667,0,0,0,10,6.666666667,5,1.666666667,1.666666667,0,6.666666667,1.25,6.25,1.25,0,0,0,10,2.5,1.25,1.25,0,0,0,0,10,0,0,1.428571429,5.714285714,5.714285714,10,0,2.857142857,0,0,0,1.428571429
Pancreas_11-17years_Hispanic_Female,Pancreas,11-17years,Hispanic,Female,0,3.333333333,3.333333333,10,0,0,10,4.444444444,2.222222222,0,0,0,1.25,10,1.25,0,3.75,0,2.5,2.5,10,1.25,0,0,0,1.25,3.75,0,0,0,0,0,0,10,0,0,1.666666667,0,6.666666667,10,1.666666667,1.666666667,3.333333333,0,0,0
Pancreas_11-17years_Asian_Male,Pancreas,11-17years,Asian,Male,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0
Pancreas_11-17years_Asian_Female,Pancreas,11-17years,Asian,Female,0,0,10,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0
Pancreas_11-17years_American_Indian_Male,Pancreas,11-17years,American_Indian,Male,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,0,0,0,0
Pancreas_11-17years_American_Indian_Female,Pancreas,11-17years,American_Indian,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pancreas_11-17years_Multiracial_Male,Pancreas,11-17years,Multiracial,Male,0,0,10,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0
Pancreas_18-34years_White_Male,Pancreas,18-34years,White,Male,0,3.173431734,0.627306273,10,0.036900369,0.258302583,10,7.263681592,1.641791045,0.099502488,0,0,2.109375,10,2.734375,4.53125,2.421875,0,8.046875,1.301775148,10,1.301775148,0.236686391,1.538461538,0.059171598,5.562130178,1.656804734,0.295857988,0.414201183,0,0.177514793,0,0.059171598,10,0,2.741935484,6.612903226,7.580645161,4.193548387,6.129032258,3.225806452,7.419354839,6.774193548,0.483870968,6.451612903,10
Pancreas_18-34years_White_Female,Pancreas,18-34years,White,Female,0,5.494505495,2.197802198,10,0.21978022,0.21978022,10,9.866666667,1.6,0.533333333,0,0,1.475409836,10,5.901639344,2.62295082,2.950819672,0,4.098360656,1.594202899,10,1.739130435,0,2.463768116,0,2.753623188,3.188405797,0.434782609,1.014492754,0,0.724637681,0,0,10,0,0.434782609,7.391304348,6.52173913,8.695652174,10,1.739130435,9.565217391,9.130434783,1.739130435,8.260869565,8.260869565
Pancreas_18-34years_Black_Male,Pancreas,18-34years,Black,Male,0,1.41509434,0.471698113,10,0.094339623,0.188679245,10,4.520547945,3.01369863,0.136986301,0,0,10,5.090909091,2.181818182,1.454545455,1.272727273,0,3.454545455,0.46875,6.5625,0.46875,0,0.46875,0,10,1.40625,0.3125,0.3125,0,0.15625,0,0,10,0,0,10,10,3.6,4.8,0.4,4.4,3.2,0.8,6.4,8
Pancreas_18-34years_Black_Female,Pancreas,18-34years,Black,Female,0,10,5,9.166666667,0,0.833333333,10,5.833333333,8.333333333,0.833333333,0,0,0.769230769,8.461538462,10,0.769230769,2.307692308,0,0.769230769,1,10,7,0,2,0,0,7,2,0,0,1,0,0,10,0,1.666666667,6.666666667,10,0,3.333333333,0,3.333333333,1.666666667,3.333333333,10,10
Pancreas_18-34years_Hispanic_Male,Pancreas,18-34years,Hispanic,Male,0,2.153846154,1.384615385,10,0,0.153846154,10,4.035087719,1.578947368,0,0,0,3.928571429,10,4.642857143,5.357142857,1.071428571,0,6.785714286,0.731707317,10,0.975609756,0,0.731707317,0,5.609756098,2.43902439,0.243902439,0.243902439,0,0.243902439,0,0.487804878,10,0,2.4,4.8,2.8,5.6,10,0.4,3.6,0,2.8,1.2,2
Pancreas_18-34years_Hispanic_Female,Pancreas,18-34years,Hispanic,Female,0,2.142857143,7.857142857,10,0,0,10,3.888888889,1.111111111,0.555555556,0,0,2,9,10,1,3,0,3,1,10,1,0,2,0,4,9,1,0,0,0,0,0,10,0,5,3.333333333,8.333333333,10,10,0,1.666666667,5,1.666666667,0,1.666666667
Pancreas_18-34years_Asian_Male,Pancreas,18-34years,Asian,Male,0,3,0,10,0,0,10,6.666666667,5,0,0,0,4,10,2,4,2,0,4,1.25,10,2.5,0,0,0,2.5,0,0,0,0,0,0,0,10,0,0,0,0,1.25,10,1.25,1.25,0,0,2.5,0
Pancreas_18-34years_Asian_Female,Pancreas,18-34years,Asian,Female,0,10,0,5,0,0,5,0,10,0,0,0,10,0,10,0,0,0,10,10,0,10,0,0,0,10,0,0,0,0,0,0,0,10,0,0,10,0,0,0,0,10,0,0,0,10
Pancreas_18-34years_American_Indian_Male,Pancreas,18-34years,American_Indian,Male,0,5,0,10,0,0,5,10,0,0,0,0,0,10,0,10,0,0,10,10,10,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0
Pancreas_18-34years_American_Indian_Female,Pancreas,18-34years,American_Indian,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pancreas_18-34years_PacificIslander_Male,Pancreas,18-34years,PacificIslander,Male,0,10,0,10,0,0,10,0,0,0,0,0,0,10,0,0,0,0,10,10,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,10,0,0,0
Pancreas_18-34years_PacificIslander_Female,Pancreas,18-34years,PacificIslander,Female,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pancreas_18-34years_Multiracial_Male,Pancreas,18-34years,Multiracial,Male,0,0,0,10,0,0,7.5,10,5,0,0,0,2.857142857,10,0,0,0,0,0,0,10,0,0,0,0,1.25,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,2.857142857,0,0
Pancreas_18-34years_Multiracial_Female,Pancreas,18-34years,Multiracial,Female,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0,10,0,0,0,0,0,0,0,0
Pancreas_35-49years_White_Male,Pancreas,35-49years,White,Male,0,5.11627907,6.744186047,10,0.465116279,0.465116279,10,8.510638298,1.914893617,0.425531915,0,0,1.5625,5.9375,10,4.0625,4.375,0,4.6875,1.818181818,9.090909091,1.818181818,0,2.424242424,0.303030303,3.333333333,10,0,0.606060606,0,0.303030303,0,0,10,0,1.5,7.5,1.5,1.5,5.5,1,10,6,1,5,8.5
Pancreas_35-49years_White_Female,Pancreas,35-49years,White,Female,0.333333333,4,10,6.666666667,0.333333333,1,10,8.787878788,1.212121212,0.303030303,0,0,0,4.117647059,10,1.176470588,2.647058824,0.294117647,1.470588235,0.9375,5,2.5,0,0,0,0.9375,10,0.3125,0.9375,0.3125,0,0,0,10,0.151515152,2.307692308,6.923076923,3.846153846,6.153846154,4.615384615,0.769230769,10,4.615384615,0,6.153846154,6.153846154
Pancreas_35-49years_Black_Male,Pancreas,35-49years,Black,Male,0,0,4.166666667,10,0,0,10,5.555555556,2.222222222,1.111111111,0,0,6,10,8,2,2,0,6,0,10,0,0,0,0,5,6.25,0,0,0,0,0,0,10,0,0,1.666666667,8.333333333,0,1.666666667,0,1.666666667,0,1.666666667,3.333333333,10
Pancreas_35-49years_Black_Female,Pancreas,35-49years,Black,Female,0,5,10,1.25,0,0,10,4,8,4,0,0,1,0,10,0,2,0,0,0,0,3.75,0,0,0,1.25,10,0,1.25,0,0,0,0,10,0,0,3.333333333,3.333333333,3.333333333,10,0,10,3.333333333,0,10,0
